2000,2,2
1801,2,-7.482,-8.782
1802,2,-7.8095,-0.59222
1803,2,-5.9296,-0.23675
1804,2,-8.453,-7.4845
1805,2,-2.2624,1.766
1806,2,-4.0868,1.4812
1807,2,0.46283,0.38392
1808,2,-8.6984,-3.7628
1809,2,-9.1032,-2.2266
1810,2,-8.0491,-2.3016
1811,2,-8.7163,-2.421
1812,2,-0.097409,0.82074
1813,2,-6.6049,-8.5963
1814,2,-2.094,0.40585
1815,2,-7.0884,-6.882
1816,2,-0.48425,-0.3732
1817,2,-6.2159,-6.2667
1818,2,-7.9404,-1.9651
1819,2,-7.9073,-5.8583
1820,2,-9.7782,-3.0731
1821,2,-7.0582,-8.3483
1822,2,-1.2639,0.08833
1823,2,-0.10869,-0.83124
1824,2,0.7044,-0.41895
1825,2,-5.6359,-8.0937
1826,2,-6.9072,-9.3972
1827,2,-6.7517,-8.447
1828,2,-8.266,-3.6977
1829,2,0.42055,-0.024054
1830,2,-8.5128,-3.5589
1831,2,-6.1609,1.0158
1832,2,-8.5406,-3.7297
1833,2,-1.4782,0.58297
1834,2,-5.5205,-7.83
1835,2,0.12061,0.50756
1836,2,-7.2447,-4.8798
1837,2,-7.5671,-2.902
1838,2,-4.2927,1.5384
1839,2,-7.2868,-7.4639
1840,2,-5.3026,0.83983
1841,2,-6.8984,1.0465
1842,2,-6.0328,-6.8937
1843,2,-7.5965,-6.8132
1844,2,-2.1297,1.3259
1845,2,-8.6828,-5.1905
1846,2,-8.2665,-3.2211
1847,2,-8.4784,-2.9668
1848,2,-6.2235,0.16659
1849,2,-1.2606,0.60036
1850,2,-1.2669,-0.9286
1851,2,-3.6287,1.5931
1852,2,-2.5115,1.2468
1853,2,-2.4496,1.1534
1854,2,-6.6131,-8.106
1855,2,-7.1839,-3.7296
1856,2,-9.3602,-1.5183
1857,2,-2.7645,0.84195
1858,2,-8.1153,-6.106
1859,2,-0.31564,-0.7971
1860,2,-0.84558,1.2334
1861,2,-8.3648,-2.652
1862,2,-5.9686,-8.313
1863,2,-5.5866,1.4335
1864,2,-8.76,-6.282
1865,2,-6.8558,-6.9752
1866,2,0.18158,-1.182
1867,2,-6.4896,0.87519
1868,2,-5.4318,-7.9513
1869,2,-7.6524,-1.3754
1870,2,-7.9793,-5.8862
1871,2,-7.877,-6.9096
1872,2,-8.1906,-4.0791
1873,2,-5.7943,-8.1175
1874,2,-9.1372,-3.313
1875,2,0.44478,-0.0215
1876,2,-4.3168,0.25836
1877,2,-2.5406,1.3172
1878,2,-0.89075,0.0041706
1879,2,-3.1922,1.8208
1880,2,-3.2882,2.0075
1881,2,-2.0505,0.93109
1882,2,-7.9122,-1.2873
1883,2,-4.1988,0.82952
1884,2,-3.9162,0.66452
1885,2,-0.29766,0.10611
1886,2,-7.8421,-6.5821
1887,2,-0.76958,0.67136
1888,2,-9.3819,-2.9683
1889,2,0.82945,-2.746
1890,2,-7.0444,-7.8388
1891,2,-8.0301,0.97886
1892,2,-7.2736,-8.2491
1893,2,0.80337,-2.4046
1894,2,-8.3781,-2.885
1895,2,-7.5049,-5.0854
1896,2,-8.0384,-2.7433
1897,2,-6.9202,-1.6598
1898,2,-7.4931,-1.0825
1899,2,-5.3779,0.52461
1900,2,-7.0935,-2.1719
1901,2,-2.649,1.8597
1902,2,-0.52306,0.59691
1903,2,-5.8772,-7.7035
1904,2,-2.0647,0.43904
1905,2,-7.2977,-0.15663
1906,2,-4.3004,-0.50419
1907,2,-7.6981,-7.521
1908,2,-8.5355,-5.9003
1909,2,0.88196,-1.6255
1910,2,-7.219,-1.0838
1911,2,-4.9246,-0.18431
1912,2,-0.5841,-2.8372
1913,2,-6.5103,0.55386
1914,2,-5.5222,0.31075
1915,2,-8.1978,-7.9054
1916,2,-2.3451,1.0223
1917,2,-6.5467,-7.6114
1918,2,-8.2092,0.66928
1919,2,-8.1695,-6.6702
1920,2,-1.423,-0.20695
1921,2,-2.245,2.0452
1922,2,-7.3163,-7.8242
1923,2,-8.1887,-5.4312
1924,2,-8.3003,-5.2693
1925,2,-6.3807,1.8267
1926,2,-8.1388,-4.0936
1927,2,-4.6114,0.42812
1928,2,-6.9869,-9.1964
1929,2,-6.1394,-1.1594
1930,2,-6.1011,1.118
1931,2,0.42374,-1.2495
1932,2,-6.9571,-6.6006
1933,2,-8.0377,-2.3588
1934,2,-5.6095,-0.082248
1935,2,-7.8565,-3.0799
1936,2,-4.2537,1.7599
1937,2,-2.0851,0.11091
1938,2,-3.3785,0.22644
1939,2,0.09679,-0.58921
1940,2,-6.3844,-8.4085
1941,2,-8.2793,-6.315
1942,2,-8.0968,0.51051
1943,2,-5.5916,0.96926
1944,2,-8.2108,-2.7152
1945,2,-0.55421,-0.01908
1946,2,0.65273,-1.3226
1947,2,-0.47938,0.42158
1948,2,-4.1511,0.55578
1949,2,-5.6798,-7.7836
1950,2,-0.96528,2.117
1951,2,1.2276,0.023677
1952,2,-0.12713,-1.2409
1953,2,-4.0269,1.0003
1954,2,-6.4759,-7.1254
1955,2,0.29355,-1.6112
1956,2,-0.95247,-0.26709
1957,2,-1.4043,1.5749
1958,2,-6.6129,-7.9673
1959,2,-5.518,-9.2798
1960,2,-7.8327,-8.5101
1961,2,-6.5798,-7.9368
1962,2,-1.0364,1.3348
1963,2,-1.8848,1.0125
1964,2,-4.6919,1.5153
1965,2,-6.8298,-6.2708
1966,2,-6.842,-8.1291
1967,2,-8.9876,-3.509
1968,2,-2.883,1.646
1969,2,1.1899,0.36686
1970,2,-2.2154,0.65131
1971,2,-8.8629,-4.5973
1972,2,-7.7518,-4.316
1973,2,-7.1956,-0.63029
1974,2,-8.6481,-6.8065
1975,2,-6.8102,0.12712
1976,2,-3.6337,2.0958
1977,2,-7.9702,-1.1741
1978,2,-9.444,-2.8882
1979,2,0.37941,-1.2253
1980,2,1.6977,-2.2099
1981,2,-0.69329,-0.77741
1982,2,-0.12613,0.36853
1983,2,-0.03347,-0.77036
1984,2,-6.6377,-7.9427
1985,2,0.79408,-0.49043
1986,2,-5.8606,1.9438
1987,2,-4.9615,-6.9288
1988,2,-7.1932,-2.2721
1989,2,-2.085,0.33847
1990,2,-6.3329,-9.1201
1991,2,-6.2785,-7.0056
1992,2,-8.4592,-3.2177
1993,2,0.36232,-1.0687
1994,2,-1.7394,1.2946
1995,2,-0.63023,-0.86791
1996,2,-7.4718,0.36328
1997,2,-5.5966,-6.4409
1998,2,-8.8596,-2.5649
1999,2,-5.8402,-0.97532
